"wbic","year","survey.seq.no","survey.begin.date","survey.end.date","month","daytype","n.marks.recapped","totalFishExamined"
2418600,2004,96004,2004-05-01,2005-03-06,5,"weekday",1,6
2418600,2004,96004,2004-05-01,2005-03-06,5,"weekend",1,1
2418600,2004,96004,2004-05-01,2005-03-06,6,"weekday",0,1
2418600,2004,96004,2004-05-01,2005-03-06,6,"weekend",0,6
2418600,2004,96004,2004-05-01,2005-03-06,7,"weekday",1,1
2420600,1995,98213,1995-05-06,1996-03-01,5,"weekday",0,5
2420600,1995,98213,1995-05-06,1996-03-01,8,"weekday",0,3
2420600,1995,98213,1995-05-06,1996-03-01,9,"weekday",0,1
2420600,1995,98213,1995-05-06,1996-03-01,12,"weekend",0,1
2429600,2018,515086644,2018-05-05,2019-03-03,5,"weekday",0,6
2429600,2018,515086644,2018-05-05,2019-03-03,5,"weekend",0,10
2429600,2018,515086644,2018-05-05,2019-03-03,6,"weekend",0,1
2429600,2018,515086644,2018-05-05,2019-03-03,10,"weekend",0,3
2429600,2018,515086644,2018-05-05,2019-03-03,12,"weekend",0,1
2435000,2004,98217,2004-05-01,2005-03-06,5,"weekend",0,1
2435000,2004,98217,2004-05-01,2005-03-06,6,"weekday",1,2
2435000,2004,98217,2004-05-01,2005-03-06,6,"weekend",1,1
2435000,2004,98217,2004-05-01,2005-03-06,7,"weekend",1,1
2435700,2008,665466,2008-05-03,2009-03-01,5,"weekday",0,1
2435700,2008,665466,2008-05-03,2009-03-01,5,"weekend",0,6
2435700,2008,665466,2008-05-03,2009-03-01,6,"weekday",0,1
2435700,2008,665466,2008-05-03,2009-03-01,6,"weekend",1,2
2435700,2008,665466,2008-05-03,2009-03-01,7,"weekend",0,1
2435700,2008,665466,2008-05-03,2009-03-01,8,"weekday",1,2
2435700,2008,665466,2008-05-03,2009-03-01,8,"weekend",0,1
2435700,2008,665466,2008-05-03,2009-03-01,9,"weekday",0,1
2451900,2017,515084185,2017-05-06,2018-03-04,1,"weekday",1,1
2451900,2017,515084185,2017-05-06,2018-03-04,12,"weekend",2,3
2451900,2022,515097046,2022-05-07,2023-03-05,1,"weekday",0,1
2451900,2022,515097046,2022-05-07,2023-03-05,2,"weekday",0,1
2451900,2022,515097046,2022-05-07,2023-03-05,3,"weekday",0,1
2451900,2022,515097046,2022-05-07,2023-03-05,3,"weekend",0,1
2451900,2022,515097046,2022-05-07,2023-03-05,6,"weekday",0,1
2451900,2022,515097046,2022-05-07,2023-03-05,6,"weekend",0,1
2451900,2022,515097046,2022-05-07,2023-03-05,9,"weekday",0,2
2451900,2022,515097046,2022-05-07,2023-03-05,12,"weekday",0,2
2461100,2013,377325964,2013-05-04,2014-03-02,1,"weekend",0,1
2461100,2013,377325964,2013-05-04,2014-03-02,5,"weekend",1,2
2461100,2013,377325964,2013-05-04,2014-03-02,6,"weekday",1,2
2461100,2013,377325964,2013-05-04,2014-03-02,8,"weekday",0,1
2461100,2013,377325964,2013-05-04,2014-03-02,12,"weekday",0,1
2461100,2013,377325964,2013-05-04,2014-03-02,12,"weekend",0,2
2490500,2004,96066,2004-05-01,2005-03-06,1,"weekday",1,1
2490500,2004,96066,2004-05-01,2005-03-06,5,"weekday",1,1
2490500,2004,96066,2004-05-01,2005-03-06,5,"weekend",1,2
2490500,2004,96066,2004-05-01,2005-03-06,6,"weekend",2,4
2490500,2004,96066,2004-05-01,2005-03-06,8,"weekday",0,1
2490500,2004,96066,2004-05-01,2005-03-06,8,"weekend",1,1
2495100,1993,95821,1993-05-01,1994-03-01,5,"weekend",0,1
2495100,2006,98225,2006-05-06,2007-03-04,2,"weekday",1,1
2495100,2006,98225,2006-05-06,2007-03-04,2,"weekend",0,2
2495100,2006,98225,2006-05-06,2007-03-04,6,"weekday",1,2
2495100,2006,98225,2006-05-06,2007-03-04,6,"weekend",0,2
2495100,2006,98225,2006-05-06,2007-03-04,8,"weekday",1,1
2495100,2006,98225,2006-05-06,2007-03-04,9,"weekend",0,1
2496300,1994,95800,1994-05-07,1995-03-01,6,"weekend",0,1
2496300,2013,377325976,2013-05-04,2014-03-02,1,"weekend",0,5
2496300,2013,377325976,2013-05-04,2014-03-02,5,"weekend",0,3
2496300,2013,377325976,2013-05-04,2014-03-02,6,"weekday",1,10
2496300,2013,377325976,2013-05-04,2014-03-02,6,"weekend",0,2
2496300,2013,377325976,2013-05-04,2014-03-02,7,"weekday",0,3
2496300,2013,377325976,2013-05-04,2014-03-02,7,"weekend",0,3
2496300,2013,377325976,2013-05-04,2014-03-02,8,"weekday",0,7
2496300,2013,377325976,2013-05-04,2014-03-02,8,"weekend",0,5
2496300,2013,377325976,2013-05-04,2014-03-02,9,"weekday",0,5
2496300,2013,377325976,2013-05-04,2014-03-02,9,"weekend",0,11
2496300,2013,377325976,2013-05-04,2014-03-02,10,"weekday",0,1
2496300,2013,377325976,2013-05-04,2014-03-02,10,"weekend",0,8
2496300,2013,377325976,2013-05-04,2014-03-02,12,"weekday",0,6
2496300,2013,377325976,2013-05-04,2014-03-02,12,"weekend",0,3
2615100,2004,96063,2004-05-01,2005-03-06,1,"weekday",5,5
2615100,2004,96063,2004-05-01,2005-03-06,1,"weekend",10,10
2615100,2004,96063,2004-05-01,2005-03-06,2,"weekend",1,4
2615100,2004,96063,2004-05-01,2005-03-06,3,"weekday",0,1
2615100,2004,96063,2004-05-01,2005-03-06,3,"weekend",0,2
2615100,2004,96063,2004-05-01,2005-03-06,5,"weekday",1,12
2615100,2004,96063,2004-05-01,2005-03-06,5,"weekend",3,11
2615100,2004,96063,2004-05-01,2005-03-06,6,"weekday",1,6
2615100,2004,96063,2004-05-01,2005-03-06,6,"weekend",1,6
2615100,2004,96063,2004-05-01,2005-03-06,7,"weekday",1,2
2615100,2004,96063,2004-05-01,2005-03-06,7,"weekend",0,2
2615100,2004,96063,2004-05-01,2005-03-06,8,"weekday",1,3
2615100,2004,96063,2004-05-01,2005-03-06,8,"weekend",3,10
2615100,2004,96063,2004-05-01,2005-03-06,9,"weekday",1,7
2615100,2004,96063,2004-05-01,2005-03-06,10,"weekend",0,6
2615100,2016,515081332,2016-05-07,2017-03-05,5,"weekday",0,1
2615100,2016,515081332,2016-05-07,2017-03-05,5,"weekend",0,7
2615100,2016,515081332,2016-05-07,2017-03-05,6,"weekday",0,17
2615100,2016,515081332,2016-05-07,2017-03-05,6,"weekend",0,9
2615100,2016,515081332,2016-05-07,2017-03-05,7,"weekday",0,1
2615100,2016,515081332,2016-05-07,2017-03-05,7,"weekend",0,3
2615100,2016,515081332,2016-05-07,2017-03-05,8,"weekday",0,9
2615100,2016,515081332,2016-05-07,2017-03-05,8,"weekend",0,3
2615100,2016,515081332,2016-05-07,2017-03-05,9,"weekday",0,1
2615100,2016,515081332,2016-05-07,2017-03-05,9,"weekend",0,3
2615100,2016,515081332,2016-05-07,2017-03-05,10,"weekend",0,2
2618000,2007,96273,2007-05-05,2008-03-02,1,"weekend",0,1
2618000,2007,96273,2007-05-05,2008-03-02,2,"weekend",0,1
2618000,2007,96273,2007-05-05,2008-03-02,5,"weekday",2,11
2618000,2007,96273,2007-05-05,2008-03-02,5,"weekend",2,6
2618000,2007,96273,2007-05-05,2008-03-02,6,"weekday",0,4
2618000,2007,96273,2007-05-05,2008-03-02,6,"weekend",1,7
2618000,2007,96273,2007-05-05,2008-03-02,7,"weekday",7,16
2618000,2007,96273,2007-05-05,2008-03-02,7,"weekend",0,6
2618000,2007,96273,2007-05-05,2008-03-02,8,"weekday",2,2
2618000,2007,96273,2007-05-05,2008-03-02,8,"weekend",0,1
2618000,2007,96273,2007-05-05,2008-03-02,9,"weekend",0,2
2618000,2007,96273,2007-05-05,2008-03-02,10,"weekday",1,2
2618000,2007,96273,2007-05-05,2008-03-02,10,"weekend",1,2
2618000,2007,96273,2007-05-05,2008-03-02,12,"weekday",0,1
2618000,2007,96273,2007-05-05,2008-03-02,12,"weekend",1,1
2618100,2007,96747,2007-05-05,2008-03-02,5,"weekend",0,1
2620600,2008,665417,2008-05-03,2009-03-01,1,"weekday",0,1
2620600,2008,665417,2008-05-03,2009-03-01,1,"weekend",0,1
2620600,2008,665417,2008-05-03,2009-03-01,2,"weekend",0,1
2620600,2008,665417,2008-05-03,2009-03-01,5,"weekend",1,5
2620600,2008,665417,2008-05-03,2009-03-01,7,"weekday",1,4
2620600,2008,665417,2008-05-03,2009-03-01,9,"weekend",0,1
2620600,2008,665417,2008-05-03,2009-03-01,12,"weekday",0,2
2620600,2011,175588968,2011-05-07,2012-03-04,1,"weekend",0,1
2620600,2011,175588968,2011-05-07,2012-03-04,5,"weekend",1,3
2620600,2011,175588968,2011-05-07,2012-03-04,6,"weekday",2,4
2620600,2011,175588968,2011-05-07,2012-03-04,6,"weekend",3,4
2620600,2011,175588968,2011-05-07,2012-03-04,7,"weekday",2,3
2620600,2011,175588968,2011-05-07,2012-03-04,7,"weekend",1,1
2620600,2011,175588968,2011-05-07,2012-03-04,8,"weekday",3,5
2620600,2011,175588968,2011-05-07,2012-03-04,8,"weekend",2,4
2620600,2011,175588968,2011-05-07,2012-03-04,9,"weekday",3,4
2620600,2011,175588968,2011-05-07,2012-03-04,9,"weekend",4,6
2620600,2011,175588968,2011-05-07,2012-03-04,10,"weekday",1,2
2620600,2011,175588968,2011-05-07,2012-03-04,10,"weekend",3,5
2620600,2014,479825035,2014-05-03,2015-03-01,1,"weekday",2,2
2620600,2014,479825035,2014-05-03,2015-03-01,1,"weekend",0,1
2620600,2014,479825035,2014-05-03,2015-03-01,6,"weekend",1,1
2620600,2014,479825035,2014-05-03,2015-03-01,12,"weekend",1,2
2620600,2023,515099428,2023-05-06,2024-03-03,5,"weekend",1,1
2620600,2023,515099428,2023-05-06,2024-03-03,6,"weekend",0,1
2621100,2006,98246,2006-05-06,2007-03-04,1,"weekday",1,1
2621100,2006,98246,2006-05-06,2007-03-04,1,"weekend",1,1
2621100,2006,98246,2006-05-06,2007-03-04,5,"weekday",0,2
2621100,2006,98246,2006-05-06,2007-03-04,5,"weekend",0,2
2621100,2006,98246,2006-05-06,2007-03-04,6,"weekday",0,3
2621100,2006,98246,2006-05-06,2007-03-04,6,"weekend",0,2
2621100,2006,98246,2006-05-06,2007-03-04,7,"weekend",0,1
2621100,2006,98246,2006-05-06,2007-03-04,8,"weekday",1,3
2627400,1991,96134,1991-05-04,1992-03-01,8,"weekday",0,3
2627400,1991,96134,1991-05-04,1992-03-01,8,"weekend",0,3
2627400,2012,281345863,2012-05-05,2013-03-03,1,"weekend",0,2
2627400,2012,281345863,2012-05-05,2013-03-03,5,"weekday",0,1
2627400,2012,281345863,2012-05-05,2013-03-03,5,"weekend",0,1
2627400,2012,281345863,2012-05-05,2013-03-03,6,"weekday",1,1
2627400,2012,281345863,2012-05-05,2013-03-03,6,"weekend",2,2
2627400,2012,281345863,2012-05-05,2013-03-03,7,"weekday",0,1
2627400,2012,281345863,2012-05-05,2013-03-03,7,"weekend",2,6
2627400,2012,281345863,2012-05-05,2013-03-03,8,"weekday",0,1
2627400,2012,281345863,2012-05-05,2013-03-03,9,"weekday",0,1
2641000,1990,427428,1990-05-05,1991-03-01,1,"weekend",0,1
2641000,1990,427428,1990-05-05,1991-03-01,2,"weekend",0,1
2641000,1990,427428,1990-05-05,1991-03-01,5,"weekday",0,1
2641000,1990,427428,1990-05-05,1991-03-01,5,"weekend",4,9
2641000,1990,427428,1990-05-05,1991-03-01,6,"weekday",0,4
2641000,1990,427428,1990-05-05,1991-03-01,6,"weekend",1,2
2641000,1990,427428,1990-05-05,1991-03-01,7,"weekday",3,9
2641000,1990,427428,1990-05-05,1991-03-01,7,"weekend",2,5
2641000,1990,427428,1990-05-05,1991-03-01,8,"weekday",0,1
2641000,1990,427428,1990-05-05,1991-03-01,8,"weekend",1,2
2641000,1990,427428,1990-05-05,1991-03-01,9,"weekday",0,1
2641000,1990,427428,1990-05-05,1991-03-01,9,"weekend",2,3
2641000,1990,427428,1990-05-05,1991-03-01,12,"weekday",0,1
2641000,2003,95959,2003-05-03,2004-03-01,1,"weekend",1,1
2641000,2003,95959,2003-05-03,2004-03-01,12,"weekday",1,1
2656200,1995,17148146,1995-04-25,1996-03-31,5,"weekday",0,1
2656200,1995,17148146,1995-04-25,1996-03-31,9,"weekday",0,1
2674800,2008,665428,2008-05-03,2009-03-01,7,"weekday",0,1
2675200,1992,96033,1992-05-02,1993-03-01,1,"weekend",0,1
2675200,2008,665429,2008-05-03,2009-03-01,1,"weekday",1,3
2675200,2008,665429,2008-05-03,2009-03-01,1,"weekend",0,4
2675200,2008,665429,2008-05-03,2009-03-01,2,"weekday",0,2
2675200,2008,665429,2008-05-03,2009-03-01,2,"weekend",0,4
2675200,2008,665429,2008-05-03,2009-03-01,5,"weekday",3,35
2675200,2008,665429,2008-05-03,2009-03-01,5,"weekend",2,48
2675200,2008,665429,2008-05-03,2009-03-01,6,"weekday",2,15
2675200,2008,665429,2008-05-03,2009-03-01,6,"weekend",3,17
2675200,2008,665429,2008-05-03,2009-03-01,7,"weekday",0,5
2675200,2008,665429,2008-05-03,2009-03-01,7,"weekend",0,4
2675200,2008,665429,2008-05-03,2009-03-01,8,"weekday",0,1
2675200,2008,665429,2008-05-03,2009-03-01,8,"weekend",0,3
2675200,2008,665429,2008-05-03,2009-03-01,9,"weekday",0,5
2675200,2008,665429,2008-05-03,2009-03-01,9,"weekend",0,4
2675200,2008,665429,2008-05-03,2009-03-01,10,"weekday",0,4
2675200,2008,665429,2008-05-03,2009-03-01,10,"weekend",3,23
2675200,2008,665429,2008-05-03,2009-03-01,12,"weekday",0,1
2675200,2008,665429,2008-05-03,2009-03-01,12,"weekend",8,21
2675200,2020,515092886,2020-05-02,2021-03-07,8,"weekend",0,3
2676800,2009,17212252,2009-05-02,2010-03-07,1,"weekend",0,1
2678100,2004,95796,2004-05-01,2005-03-06,2,"weekday",1,1
2678100,2004,95796,2004-05-01,2005-03-06,2,"weekend",1,2
2678100,2004,95796,2004-05-01,2005-03-06,5,"weekday",1,2
2678100,2004,95796,2004-05-01,2005-03-06,5,"weekend",1,5
2678100,2004,95796,2004-05-01,2005-03-06,7,"weekday",1,1
2678100,2004,95796,2004-05-01,2005-03-06,7,"weekend",0,1
2678100,2004,95796,2004-05-01,2005-03-06,9,"weekday",1,1
2678100,2004,95796,2004-05-01,2005-03-06,12,"weekday",0,1
2678100,2007,96885,2007-05-05,2008-03-02,2,"weekday",1,1
2678100,2007,96885,2007-05-05,2008-03-02,2,"weekend",0,1
2678100,2007,96885,2007-05-05,2008-03-02,5,"weekend",0,1
2678100,2007,96885,2007-05-05,2008-03-02,6,"weekend",0,2
2678100,2007,96885,2007-05-05,2008-03-02,7,"weekday",0,1
2678100,2007,96885,2007-05-05,2008-03-02,9,"weekday",0,1
2678100,2007,96885,2007-05-05,2008-03-02,9,"weekend",0,1
2678100,2010,49371594,2010-05-01,2011-03-06,1,"weekend",0,1
2678100,2010,49371594,2010-05-01,2011-03-06,2,"weekend",0,1
2678100,2010,49371594,2010-05-01,2011-03-06,7,"weekday",1,1
2678100,2010,49371594,2010-05-01,2011-03-06,7,"weekend",1,1
2678100,2010,49371594,2010-05-01,2011-03-06,9,"weekday",0,3
2678100,2010,49371594,2010-05-01,2011-03-06,9,"weekend",1,5
2678100,2010,49371594,2010-05-01,2011-03-06,12,"weekday",0,1
2678100,2013,377041394,2013-05-04,2014-03-02,9,"weekday",0,1
2678100,2013,377041394,2013-05-04,2014-03-02,9,"weekend",0,1
2678100,2016,515081311,2016-05-07,2017-03-01,5,"weekend",0,1
2678100,2019,515089446,2019-05-04,2020-03-01,7,"weekday",0,1
2692900,2023,515099435,2023-05-06,2024-03-03,5,"weekday",5,62
2692900,2023,515099435,2023-05-06,2024-03-03,5,"weekend",5,111
2692900,2023,515099435,2023-05-06,2024-03-03,6,"weekday",3,51
2692900,2023,515099435,2023-05-06,2024-03-03,6,"weekend",3,35
2692900,2023,515099435,2023-05-06,2024-03-03,7,"weekday",2,17
2692900,2023,515099435,2023-05-06,2024-03-03,7,"weekend",2,11
2692900,2023,515099435,2023-05-06,2024-03-03,8,"weekday",0,5
2692900,2023,515099435,2023-05-06,2024-03-03,8,"weekend",1,12
2692900,2023,515099435,2023-05-06,2024-03-03,9,"weekday",0,14
2692900,2023,515099435,2023-05-06,2024-03-03,9,"weekend",0,17
2693700,2008,665411,2008-05-03,2009-03-01,6,"weekend",0,3
2693700,2008,665411,2008-05-03,2009-03-01,8,"weekday",0,1
2693700,2008,665411,2008-05-03,2009-03-01,8,"weekend",0,1
2694000,2014,480952409,2014-05-03,2015-03-01,2,"weekday",0,1
2694000,2014,480952409,2014-05-03,2015-03-01,5,"weekday",1,26
2694000,2014,480952409,2014-05-03,2015-03-01,5,"weekend",3,21
2694000,2014,480952409,2014-05-03,2015-03-01,6,"weekday",3,46
2694000,2014,480952409,2014-05-03,2015-03-01,6,"weekend",1,30
2694000,2014,480952409,2014-05-03,2015-03-01,7,"weekday",1,14
2694000,2014,480952409,2014-05-03,2015-03-01,7,"weekend",0,1
2694000,2014,480952409,2014-05-03,2015-03-01,8,"weekday",2,10
2694000,2014,480952409,2014-05-03,2015-03-01,8,"weekend",1,17
2694000,2014,480952409,2014-05-03,2015-03-01,9,"weekday",0,8
2694000,2014,480952409,2014-05-03,2015-03-01,9,"weekend",0,4
2694000,2014,480952409,2014-05-03,2015-03-01,10,"weekday",3,27
2694000,2014,480952409,2014-05-03,2015-03-01,10,"weekend",1,9
2695800,2005,96119,2005-05-07,2006-03-05,5,"weekend",0,2
2704200,1992,96038,1992-05-02,1993-03-01,5,"weekday",0,3
2704200,2008,665432,2008-05-03,2009-03-01,5,"weekend",0,3
2704200,2008,665432,2008-05-03,2009-03-01,6,"weekday",0,2
2704200,2008,665432,2008-05-03,2009-03-01,6,"weekend",0,2
2704200,2008,665432,2008-05-03,2009-03-01,10,"weekday",1,2
2704200,2008,665432,2008-05-03,2009-03-01,12,"weekday",0,4
2704200,2008,665432,2008-05-03,2009-03-01,12,"weekend",0,1
2704200,2017,515084188,2017-05-06,2018-03-04,1,"weekend",1,2
2704200,2017,515084188,2017-05-06,2018-03-04,5,"weekday",0,1
2704200,2017,515084188,2017-05-06,2018-03-04,5,"weekend",0,2
2704200,2017,515084188,2017-05-06,2018-03-04,6,"weekend",0,1
2704200,2017,515084188,2017-05-06,2018-03-04,7,"weekday",0,1
2704200,2017,515084188,2017-05-06,2018-03-04,10,"weekend",0,2
2706500,1990,665339,1990-05-05,1991-03-01,1,"weekday",0,1
2706500,1990,665339,1990-05-05,1991-03-01,1,"weekend",0,2
2706500,1990,665339,1990-05-05,1991-03-01,2,"weekend",1,5
2706500,1990,665339,1990-05-05,1991-03-01,5,"weekday",0,4
2706500,1990,665339,1990-05-05,1991-03-01,5,"weekend",0,4
2706500,1990,665339,1990-05-05,1991-03-01,6,"weekday",0,4
2706500,1990,665339,1990-05-05,1991-03-01,6,"weekend",1,5
2706500,1990,665339,1990-05-05,1991-03-01,7,"weekend",0,5
2706500,1990,665339,1990-05-05,1991-03-01,8,"weekday",0,1
2706500,1990,665339,1990-05-05,1991-03-01,9,"weekday",0,2
2706500,1990,665339,1990-05-05,1991-03-01,9,"weekend",1,2
2706500,1990,665339,1990-05-05,1991-03-01,10,"weekday",0,2
2706500,1990,665339,1990-05-05,1991-03-01,10,"weekend",0,12
2706500,1990,665339,1990-05-05,1991-03-01,12,"weekday",0,3
2706500,1990,665339,1990-05-05,1991-03-01,12,"weekend",0,7
2706500,2003,95852,2003-05-03,2004-03-01,1,"weekend",0,1
2706500,2003,95852,2003-05-03,2004-03-01,2,"weekday",1,1
2706500,2003,95852,2003-05-03,2004-03-01,2,"weekend",0,2
2706500,2003,95852,2003-05-03,2004-03-01,5,"weekday",0,1
2706500,2003,95852,2003-05-03,2004-03-01,6,"weekend",1,2
2706500,2003,95852,2003-05-03,2004-03-01,7,"weekday",1,2
2706500,2003,95852,2003-05-03,2004-03-01,7,"weekend",1,1
2706500,2003,95852,2003-05-03,2004-03-01,8,"weekday",0,1
2706500,2003,95852,2003-05-03,2004-03-01,9,"weekend",0,2
2706500,2018,515086638,2018-05-05,2019-03-03,1,"weekend",0,5
2706500,2018,515086638,2018-05-05,2019-03-03,5,"weekday",1,4
2706500,2018,515086638,2018-05-05,2019-03-03,5,"weekend",1,2
2706500,2018,515086638,2018-05-05,2019-03-03,9,"weekend",0,1
2706500,2018,515086638,2018-05-05,2019-03-03,12,"weekday",0,1
2706500,2018,515086638,2018-05-05,2019-03-03,12,"weekend",0,4
2706800,1990,97636,1990-05-05,1991-03-01,1,"weekday",1,10
2706800,1990,97636,1990-05-05,1991-03-01,1,"weekend",0,3
2706800,1990,97636,1990-05-05,1991-03-01,2,"weekday",0,4
2706800,1990,97636,1990-05-05,1991-03-01,2,"weekend",2,10
2706800,1990,97636,1990-05-05,1991-03-01,5,"weekday",4,14
2706800,1990,97636,1990-05-05,1991-03-01,5,"weekend",2,26
2706800,1990,97636,1990-05-05,1991-03-01,6,"weekday",0,5
2706800,1990,97636,1990-05-05,1991-03-01,6,"weekend",1,7
2706800,1990,97636,1990-05-05,1991-03-01,7,"weekday",1,2
2706800,1990,97636,1990-05-05,1991-03-01,7,"weekend",0,3
2706800,1990,97636,1990-05-05,1991-03-01,8,"weekday",1,5
2706800,1990,97636,1990-05-05,1991-03-01,8,"weekend",0,6
2706800,1990,97636,1990-05-05,1991-03-01,9,"weekday",0,1
2706800,1990,97636,1990-05-05,1991-03-01,9,"weekend",0,2
2706800,1990,97636,1990-05-05,1991-03-01,12,"weekday",0,1
2706800,1990,97636,1990-05-05,1991-03-01,12,"weekend",5,18
2706800,1996,98223,1996-05-04,1997-03-01,3,"weekend",0,1
2706800,2007,96351,2007-05-05,2008-03-02,1,"weekday",0,3
2706800,2007,96351,2007-05-05,2008-03-02,1,"weekend",0,1
2706800,2007,96351,2007-05-05,2008-03-02,2,"weekday",0,2
2706800,2007,96351,2007-05-05,2008-03-02,2,"weekend",0,1
2706800,2007,96351,2007-05-05,2008-03-02,5,"weekday",0,2
2706800,2007,96351,2007-05-05,2008-03-02,5,"weekend",1,2
2706800,2007,96351,2007-05-05,2008-03-02,7,"weekend",1,1
2706800,2007,96351,2007-05-05,2008-03-02,9,"weekend",0,1
2706800,2007,96351,2007-05-05,2008-03-02,12,"weekday",1,5
2706800,2007,96351,2007-05-05,2008-03-02,12,"weekend",0,3
2725500,2014,484616392,2014-05-03,2015-03-01,5,"weekend",0,2
2732600,1993,98221,1993-05-01,1994-03-01,5,"weekday",0,8
2732600,1993,98221,1993-05-01,1994-03-01,7,"weekend",0,1
2732600,2021,515094965,2021-05-01,2022-03-06,5,"weekday",0,1
2732600,2021,515094965,2021-05-01,2022-03-06,5,"weekend",3,12
2732600,2021,515094965,2021-05-01,2022-03-06,6,"weekday",0,1
2732600,2021,515094965,2021-05-01,2022-03-06,6,"weekend",1,5
2732600,2021,515094965,2021-05-01,2022-03-06,9,"weekday",0,2
2732600,2021,515094965,2021-05-01,2022-03-06,10,"weekday",0,1
2732600,2021,515094965,2021-05-01,2022-03-06,12,"weekend",1,4
2741600,2007,96263,2007-05-05,2008-03-02,1,"weekend",2,4
2741600,2007,96263,2007-05-05,2008-03-02,2,"weekday",0,1
2741600,2007,96263,2007-05-05,2008-03-02,2,"weekend",0,1
2741600,2007,96263,2007-05-05,2008-03-02,5,"weekday",0,1
2741600,2007,96263,2007-05-05,2008-03-02,5,"weekend",1,10
2741600,2007,96263,2007-05-05,2008-03-02,6,"weekday",1,1
2741600,2007,96263,2007-05-05,2008-03-02,6,"weekend",1,10
2741600,2007,96263,2007-05-05,2008-03-02,8,"weekday",0,5
2741600,2007,96263,2007-05-05,2008-03-02,9,"weekend",0,2
2741600,2007,96263,2007-05-05,2008-03-02,10,"weekday",2,4
2741600,2007,96263,2007-05-05,2008-03-02,12,"weekday",0,8
2741600,2007,96263,2007-05-05,2008-03-02,12,"weekend",0,1
2741600,2018,515086718,2018-05-05,2019-03-03,5,"weekend",2,7
2741600,2018,515086718,2018-05-05,2019-03-03,6,"weekday",1,3
2741600,2018,515086718,2018-05-05,2019-03-03,12,"weekday",0,1
2742100,2004,96039,2004-05-01,2005-03-06,1,"weekend",1,4
2742100,2004,96039,2004-05-01,2005-03-06,5,"weekday",2,20
2742100,2004,96039,2004-05-01,2005-03-06,5,"weekend",15,60
2742100,2004,96039,2004-05-01,2005-03-06,6,"weekday",5,13
2742100,2004,96039,2004-05-01,2005-03-06,6,"weekend",7,25
2742100,2004,96039,2004-05-01,2005-03-06,7,"weekday",2,3
2742100,2004,96039,2004-05-01,2005-03-06,8,"weekday",0,6
2742100,2004,96039,2004-05-01,2005-03-06,9,"weekday",0,1
2742100,2004,96039,2004-05-01,2005-03-06,10,"weekday",0,2
2742100,2004,96039,2004-05-01,2005-03-06,10,"weekend",0,4
2742100,2004,96039,2004-05-01,2005-03-06,12,"weekday",1,9
2742100,2004,96039,2004-05-01,2005-03-06,12,"weekend",0,7
2742100,2007,96520,2007-05-05,2008-03-02,1,"weekday",0,4
2742100,2007,96520,2007-05-05,2008-03-02,1,"weekend",1,8
2742100,2007,96520,2007-05-05,2008-03-02,2,"weekday",1,8
2742100,2007,96520,2007-05-05,2008-03-02,2,"weekend",5,17
2742100,2007,96520,2007-05-05,2008-03-02,3,"weekend",0,1
2742100,2007,96520,2007-05-05,2008-03-02,5,"weekday",0,4
2742100,2007,96520,2007-05-05,2008-03-02,5,"weekend",4,30
2742100,2007,96520,2007-05-05,2008-03-02,6,"weekday",1,5
2742100,2007,96520,2007-05-05,2008-03-02,6,"weekend",1,4
2742100,2007,96520,2007-05-05,2008-03-02,7,"weekend",0,3
2742100,2007,96520,2007-05-05,2008-03-02,8,"weekday",2,15
2742100,2007,96520,2007-05-05,2008-03-02,8,"weekend",2,4
2742100,2007,96520,2007-05-05,2008-03-02,9,"weekday",2,6
2742100,2007,96520,2007-05-05,2008-03-02,10,"weekday",0,2
2742100,2007,96520,2007-05-05,2008-03-02,10,"weekend",2,15
2742100,2007,96520,2007-05-05,2008-03-02,12,"weekday",0,18
2742100,2007,96520,2007-05-05,2008-03-02,12,"weekend",1,12
2742100,2010,49675745,2010-05-01,2011-03-06,5,"weekday",5,21
2742100,2010,49675745,2010-05-01,2011-03-06,5,"weekend",3,30
2742100,2010,49675745,2010-05-01,2011-03-06,6,"weekday",3,21
2742100,2010,49675745,2010-05-01,2011-03-06,6,"weekend",2,19
2742100,2010,49675745,2010-05-01,2011-03-06,7,"weekday",2,55
2742100,2010,49675745,2010-05-01,2011-03-06,7,"weekend",3,19
2742100,2010,49675745,2010-05-01,2011-03-06,8,"weekday",1,23
2742100,2010,49675745,2010-05-01,2011-03-06,8,"weekend",1,18
2742100,2010,49675745,2010-05-01,2011-03-06,9,"weekday",0,6
2742100,2010,49675745,2010-05-01,2011-03-06,9,"weekend",0,13
2742100,2010,49675745,2010-05-01,2011-03-06,10,"weekday",0,6
2742100,2010,49675745,2010-05-01,2011-03-06,10,"weekend",0,7
2742100,2010,49675745,2010-05-01,2011-03-06,12,"weekday",1,3
2742100,2010,49675745,2010-05-01,2011-03-06,12,"weekend",1,9
2742100,2013,377041399,2013-05-04,2014-03-02,1,"weekday",0,5
2742100,2013,377041399,2013-05-04,2014-03-02,5,"weekday",0,1
2742100,2013,377041399,2013-05-04,2014-03-02,5,"weekend",1,1
2742100,2013,377041399,2013-05-04,2014-03-02,6,"weekday",0,12
2742100,2013,377041399,2013-05-04,2014-03-02,6,"weekend",0,2
2742100,2013,377041399,2013-05-04,2014-03-02,7,"weekday",2,11
2742100,2013,377041399,2013-05-04,2014-03-02,7,"weekend",1,11
2742100,2013,377041399,2013-05-04,2014-03-02,8,"weekday",0,3
